ean;sku;manufacturer;title;stock;price
5904507200800;RONDA BIEL;TOP E SHOP;Table RONDA 90 white  slatted oak;14;189.8
4779032950671;46816;Deeper;Deeper CHIRP+ 2 fish finder 100 m;14;366.25
4779032950428;4779032950428;Deeper;Deeper START fish finder 50 m;12;117.25
082324056178;411620-1M;Humminbird;Humminbird HELIX 7 CHIRP MSI GPS G4 fishfinder;12;674.76
9420024166147;000-14013-001;LOWRANCE;Lowrance HOOK 2 fish finder 10.2 cm (4 );12;134.75
9420064114511;000-15516-001;LOWRANCE;LOWRANCE HOOK Reveal 7 50/200 HDI ROW;11;472.51
082324054877;411570-1;Humminbird;Humminbird SOLIX 15 CHIRP MEGA SI+ G3;10;4350
082324056277;411650-1M;Humminbird;Humminbird HELIX 7 CHIRP MSI GPS G4N fishfinder;10;947.5
9420024171981;000-14431-001;LOWRANCE;LOWRANCE HDS-12 LIVE ROW Active Imaging 3-in-1;10;2900
9420064114559;000-15520-001;LOWRANCE;LOWRANCE HOOK Reveal 7 TripleShot ROW;10;562.25
9420064114535;000-15518-001;LOWRANCE;LOWRANCE HOOK Reveal 7 83/200 HDI ROW;10;450
5901443113973;Łóż.190x90BELLA;Tuckano;Tuckano bed 194x80x94 BELLA white/gloss white/shoe print;10;222.68
5901443114086;Łóżko SPACESHIP;Tuckano;Tuckano bed 194x80x94 SPACESHIP 12 white/gloss white/code print;10;222.68
5901443118640;MOTO LOZ;Tuckano;Tuckano bed 194x80x94 MOTO white/gloss white/overprint;10;222.68
5907813962042;EV09;Green Cell;Green Cell EV09 electric vehicle charging cable Type 2 7 2kW 5 m;27;112.25
5907813962028;EV07;Green Cell;Green Cell EV07 electric vehicle charging cable Type 2 22kW 5 m;19;143.51
5907813962066;EV11;Green Cell;Green Cell EV11 electric vehicle charging cable Type 2 11kW 5 m;13;122.25
5907813964077;EV16;Green Cell;Green Cell EV16 electric vehicle charging station Black 1 Built-in display LCD;15;204.75
5714652000350;P3PM2T2;Blaupunkt;Blaupunkt P3PM2T2 electric vehicle charging station Black Plastic 3;6;347.24
4054037340376;5110496C;Webasto;Webasto Pure II 11 KW Charging station for electric cars wallbox;16;407.25
6438100370800;EVH321-HCR00;Ensto;Ensto One Home EVH321-HCR00 wallbox;10;624.75
5907813964053;EV14;Green Cell;Green Cell EV Powerbox 22kW with Plug-In cable;7;424.75
5900000000008;SW-16-3-5015S-0-C-50-R-00;Enelion;Charging station wallbox Enelion Welly;5;369.75
5901443265221;LH-32-3-B-0-S-04-E-00;Enelion;Enelion Lumina Aluminium;5;874.75
5901443265238;LH-32-3-X-0-S-04-E-00;Enelion;Enelion Lumina Polycarbonate;5;787.25
7331185184548;353462;GARO;Garo GLB Plus 353462;4;1309.75
4054037300790;5110494A;Webasto;Webasto Pure II 22 KW Charging station for electric cars wallbox;4;467.25
9327868131488;AMULINS/UNI/L;SEA TO SUMMIT;MATERAC SEA TO SUMMIT ULTRALIGHT ASC MAT INSULATED;4;124.58
9327868131525;AMCLINS/UNI/R;SEA TO SUMMIT;MATERAC SEA TO SUMMIT COMFORT LIGHT ASC INSULATED MAT;4;131.5
7615400500246;8505140;TASKI;Accessory kit for Tasca aquamat 10.1;10;369.92
7615400500222;8504390;TASKI;Water tank for TASKI ergodisc 165;10;207.17
7615400503803;8003850;TASKI;TASKI ergodisc 165 low-speed machine for cleaning and polishing with a wide range of applications;15;1747.24
7615400017164;8505540;TASKI;Traction battery gel 12 V / 50 Ah for TASKI Swingo 455;11;318.1
7615400207862;7520152;TASKI;Traction battery gel 12 V / 76 Ah for TASKI Swingo 755/955/1255;10;368.5
7615400508280;7510634;TASKI;Drive disc 28 cm for TASKI Swingo 955/1255;10;152.25
7615400204564;7519395;TASKI;Scrubbing brush 28  cm for TASKI Swingo 955/1255;10;124.21
7615400508433;7510829;TASKI;Drive disc 43 cm for TASKI Swingo 455/755;10;162.08
3661024500258;7520152;TASKI;Traction battery gel 12 V / 76 Ah for TASKI Swingo 755/955/1255;10;320.4
7615400202690;7516825;TASKI;Battery-powered scrubbing and collecting machine (gel batteries) TASKI swingo 755 B Economy BMS;10;5771.46
5711145349385;9087390020;NILFISK;Automatic scrubber/dryer Nilfisk SC401 43 B FULL PKG;10;4111.67
5711145349408;9087392020;NILFISK;Automatic scrubber/dryer Nilfisk SC401 43 E;10;2783.33
5715492173310;50000334;NILFISK;Automatic scrubber/dryer Nilfisk SC430 53 B GO FULL PKG;10;2776.67
5703887124023;107408103;NILFISK;Automatic scrubber/dryer Nilfisk SC100 E FULL PACKAGE;10;1048.33
5711145302557;9087380020;NILFISK;Cordless Automatic scrubber/dryer Nilfisk SC250 34C B;10;2416.67
7615400500796;8504490;TASKI;Accessory kit standard for TASKI vacumat 12/22;10;147.38
7615400223275;7524247;TASKI;Taski Aero 8 hoover;102;170
7615400223299;7524249;TASKI;Taski Aero 8 Plus hoover;39;172.5
7615400223305;7524250;TASKI;Taski Aero 15 Plus hoover;26;185
7615400202447;7516256;TASKI;TASKI Upright Vacuum Cleaner Jet 50 - 4L/16kPa;10;1186.44
7615400504053;8004270;TASKI;TASKI vacumat 22 hoover;6;249.75
7615400223282;7524248;TASKI;Taski Aero 15 hoover;4;179.82
5902838467381;GAR DUO BIEL KPL;TOP E SHOP;Topeshop GAR DUO BIEL entryway cabinet;153;120.11
5902838467428;GAR DUO ARTISAN KPL;TOP E SHOP;Topeshop GAR DUO ARTISAN entryway cabinet;103;120.11
5904507201647;PARMA GARD SON;TOP E SHOP;PARMA closet 100x35x180 cm  oak sonoma;89;129.34
5902838467411;GAR DUO SONOMA KPL;TOP E SHOP;Topeshop GAR DUO SONOMA entryway cabinet;80;120.11
5904507201852;PARMA 2P SON;TOP E SHOP;PARMA 2P closet 100x35x180 cm  oak sonoma;72;122.74
5904507201838;PARMA 2P ART;TOP E SHOP;PARMA 2P closet 100x35x180 cm  artisan oak;55;122.74
5904507201845;PARMA 2P BI;TOP E SHOP;PARMA 2P closet 100x35x180 cm  white;31;122.74
5902838464670;GARD ROMA BIEL KPL;TOP E SHOP;Topeshop GARD ROMA BIEL entryway cabinet;15;114.03
5902838464694;GARD ROMA WENG KPL;TOP E SHOP;Topeshop GARD ROMA WENG entryway cabinet;6;114.03
5904507201630;PARMA GARD BI;TOP E SHOP;PARMA closet 100x35x180 cm  white;5;129.34
5902838464687;GARD ROMA SON KPL;TOP E SHOP;Topeshop GARD ROMA SON entryway cabinet;4;114.03
5903815003875;PAT CZ+LEF;Cama MEBLE;Cama PAT set 175x180x39 cm black+ oak lefkas;10;125.79
5903815003882;PAT LEF+SZA;Cama MEBLE;Cama PAT set 175x180x39 cm Oak lefkas/grey;10;125.79
5903815003899;PAT LEF+SZA;Cama MEBLE;Cama PAT LEF+SZA living room storage cabinets Storage combination;10;125.79
5903815003936;DORA BI;Cama MEBLE;Cama storage cabinets set DORA 240/42/190 white;10;139.06
5903815003806;LUNA BI/BI;Cama MEBLE;Cama Wall unit LUNA 260/44/190 white/gloss white;10;358.12
5903815003820;LUNA BI/BI+CZ;Cama MEBLE;Cama Wall unit LUNA 260/44/190 white/white  black gloss;10;358.12
5903815003813;LUNA BI/CZ;Cama MEBLE;Cama Wall unit LUNA 260/44/190 white/black gloss;10;358.12
5903815003837;LUNA CZ/CZ;Cama MEBLE;Cama Wall unit LUNA 260/44/190 black/black gloss;10;358.12
5903815003844;LUNA SL/CZ;Cama MEBLE;Cama Wall unit LUNA 260/44/190 in plum/black gloss;10;358.12
5903815003707;LOGOII BI/BI;Cama MEBLE;Cama storage cabinets set LOGO II 250/42/190 white/white gloss;10;321.88
5903815003721;LOGOII BI/BI+CZ;Cama MEBLE;Cama storage cabinets set LOGO II 250/42/190 white/white+black gloss;10;321.88
5903815003714;LOGOII BI/CZ;Cama MEBLE;Cama storage cabinets set LOGO II 250/42/190 white/black gloss;10;321.88
5903815003738;LOGOII BI/FI;Cama MEBLE;Cama storage cabinets set LOGO II 250/42/190 white/violet gloss;10;323.68
5903815003752;LOGOII SL/CZ;Cama MEBLE;Cama storage cabinets set LOGO II 250/42/190 plumtree wood/plumtree wood mat + black gloss;10;321.88
5903815003967;NICK BI;Cama MEBLE;Cama storage cabinets set NICK 220/41/190 white matte/black gloss;10;132.81
5903815003950;NICK SON;Cama MEBLE;Cama storage cabinets set NICK 220/41/190 sonoma oak matte/white gloss;10;132.81
5903815003981;SNOW;Cama MEBLE;Cama storage cabinets set SNOW 200/42/190 white;10;125
5903815004001;TORI BI/BI+CZ;Cama MEBLE;Cama Wall unit TORI 277/46/162 white/white/RTV black;10;330.62
5903815004018;TORI BI/BI+SON;Cama MEBLE;Cama Wall unit TORI 277/46/162 white/white/RTV sonoma oak;10;330.62
5903815004025;TORI CZ/CZ+BI;Cama MEBLE;Cama Wall unit TORI 277/46/162 black/black/RTV white;10;330.62
5901443114475;Zestaw195 ULTRA;Tuckano;Tuckano room set 195x196x52 ULTRA craft grey/white gloss;10;255.67
5901443114482;Zestaw 286 ULTRA;Tuckano;Tuckano room set 286x196x52 ULTRA craft grey/white gloss;10;432
698813006991;PSA1+;RODE;RODE PSA1 microphone part/accessory;6;123.78
698813003044;NT1 KIT;RODE;RODE NT1-KIT microphone Black Studio microphone;113;206.3
698813007110;WIRELESS GO II;RODE;RODE Wireless GO II;106;255.9
698813009893;NTUSB+;RODE;RODE NT-USB+ Black Studio microphone;42;154.27
698813004980;VIDEOMIC PRO+;RODE;RODE Videomic PRO + Black Digital camcorder microphone;40;215.24
698813001118;PROCASTER;RODE;RODE Procaster Black Studio microphone;31;152.44
698813004195;VIDEOMIC PRO RY;RODE;RODE VIDEOMIC PRO R microphone Black Digital camera microphone;29;176.62
698813000142;NT1-A KIT;RODE;RODE NT1-A microphone Gold Stage/performance microphone;26;173.78
698813005123;NT1-AI-1 KIT;RODE;RODE NT1 + AI-1 Interface Bundle;21;294.52
698813003143;M5 PAIR;RODE;RODE M5 Black Studio microphone;20;148.16
694318023440;TURRETXEU;Marantz;Marantz Professional Turret - video streaming and podcasting system;14;255.9
698813007820;WIRELESS GO II SN;RODE;RODE Wireless GO II Single;9;209.15
698813004164;NTG-4+;RODE;RODE NTG-4+ microphone Black Digital camera microphone;5;225.41
8414902346647;SS-1011;CKMOVA;CKMOVA UM100 KIT2 - DUAL TIE WIRELESS MICROPHONE SET;4;123.78
713541493124;WA-47JR;WARM AUDIO;Warm Audio WA-47jr - condenser microphone;4;223.37
042406054744;Beta 87A;SHURE;Shure BETA 87A Black Studio microphone;4;294.3
4010118459030;43000052;Beyerdynamic;Beyerdynamic DT 990 PRO Headphones Wired Head-band Music Black  Grey;140;123.58
4010118710490;43000054;Beyerdynamic;Beyerdynamic DT 1990 PRO Headphones Wired Head-band Music Black;45;426.63
4010118459047;43000050;Beyerdynamic;Beyerdynamic DT 770 PRO Headphones Wired Head-band Music Black;41;133.13
4010118729904;43000188;Beyerdynamic;Beyerdynamic DT 900 Pro X Headset Wired Head-band Stage/Studio Black;35;219.31
4010118718038;43000191;Beyerdynamic;Beyerdynamic DT 990 PRO 80 OHM Black Limited Edition - open studio headphones;28;142.07
4010118717772;43000220;Beyerdynamic;Beyerdynamic DT 770 Pro Black Limited Edition - closed studio headphones;23;142.07
4010118718717;43000221;Beyerdynamic;Beyerdynamic DT 770 PRO 250 OHM Black Limited Edition -;21;141.27
4010118710711;43000053;Beyerdynamic;Beyerdynamic DT 1770 PRO Headphones Wired Head-band Music Black;20;428.66
4010118737701;43000187;Beyerdynamic;Beyerdynamic DT 700 Pro X Headphones Wired Head-band Stage/Studio Black;19;207.11
4010118490972;43000051;Beyerdynamic;Beyerdynamic DT 880 PRO Headphones Wired Head-band Music Black  Silver;16;165.24
4010118713361;43000219;Beyerdynamic;Beyerdynamic DT 990 PRO 250 OHM Black Limited Edition - open studio headphones;15;141.27
698813010424;NTH-100M;RODE;RODE NTH-100m - professional closed headphones with RODE NTH-MIC microphone;13;156.3
4010118472787;43000047;Beyerdynamic;Beyerdynamic DT 770 M Headphones Wired Head-band Music Black;9;133.94
5902838468166;KUCHNIA 2M 2 BP BP;TOP E SHOP;Topeshop KUCHNIA SET BIEL AKR kitchen/dining room furniture set;9;332.85
5904507200350;MARPOL DD ART;TOP E SHOP;Bathroom set Marpol DD Cabinet Oak Artisan;71;114.82
5902838465899;MARPOL DD BI;TOP E SHOP;Topeshop ZESTAW MARPOL DD BIEL bathroom storage cabinet White;67;114.82
5902838465905;MARPOL DD DSO;TOP E SHOP;Topeshop ZESTAW MARPOL DD SONOMA bathroom storage cabinet Oak;51;114.82
5902838467602;NEL 2K DD BPOŁ KPL;TOP E SHOP;Topeshop NEL 2K DD BPOŁ bathroom storage cabinet White;113;117.99
196337367081;597A9EA;Hewlett-Packard;HP 15s-eq2202nw 5500U Notebook 39.6 cm (15.6 ) Full HD AMD Ryzen™ 5 16 GB DDR4-SDRAM 512 GB SSD Wi-Fi 5 (802.11ac) Windows 11 Home Silver;200;463.21
196802595162;20W0013FPB;Lenovo;Lenovo ThinkPad T14 i5-1135G7 Notebook 35.6 cm (14 ) Full HD Intel® Core™ i5 8 GB DDR4-SDRAM 256 GB SSD Wi-Fi 6 (802.11ax) Windows 11 Pro Black;200;792.48
196118585659;82H801QPPB;Lenovo;Lenovo IdeaPad 3 15ITL6 i3-1115G4 15.6  FHD IPS 300nits Anti-glare 8GB Soldered DDR4-3200 256GB SSD M.2 2242 PCIe 3.0x4 NVMe Intel UHD Graphics Windows 11 Home in S mode 82H801QPPB Arctic Grey;200;381.51
196801823747;82K101F1PB;Lenovo;Lenovo IdeaPad Gaming 3 15IHU6 i5-11320H 15.6  FHD IPS 250nits AG 16GB DDR4 3200 SSD512 GeForce GTX 1650 4GB NoOS Shadow Black;200;605.08
196337367043;597A5EA;Hewlett-Packard;HP 15S-EQ2152NW RYZEN 3 5300U 15 6 FHD 250NITS IPS 8GB DDR4 3200 SSD256 41WH AMD RADEON GRAPHICS WIN11 SILVER;200;320.94
196786938290;712F1EA;Hewlett-Packard;HP 15s-eq3224nw Ryzen 5 5625U 15 6 FHD AG 8GB_3200MHz SSD512 Radeon RX Vega 7 Win11 2Y Jet Black;200;396.13
196786516146;6S6K7EA;Hewlett-Packard;HP 250 G9 i5-1235U Notebook 39.6 cm (15.6 ) Full HD Intel® Core™ i5 8 GB DDR4-SDRAM 256 GB SSD Wi-Fi 5 (802.11ac) Windows 11 Home Dark Ash Silver;200;438.83
195891334812;82K100G4PB;Lenovo;Lenovo IdeaPad Gaming 3 15IHU6 i5-11300H 15.6  FHD IPS 250nits AG 60Hz 16GB DDR4 3200 SSD512 NVMe GeForce RTX 3050 Ti 4GB LAN NoOS Shadow Black;174;722.56
195891495247;82K200QYPB;Lenovo;Lenovo IdeaPad Gaming 3 15ACH6 Ryzen 5 5600H 15.6  FHD IPS 250nits 16GB DDR4-3200 512GB SSD M.2 2280 PCIe 3.0x4 NVMe GeForce GTX 1650 4GB GDDR6 NoOs Shadow Black;144;600.61
195891495285;82KU00VXPB;Lenovo;Lenovo IdeaPad 3 15ALC6 5300U Notebook 39.6 cm (15.6 ) Full HD AMD Ryzen™ 3 8 GB DDR4-SDRAM 512 GB SSD Wi-Fi 5 (802.11ac) Grey;144;334.14
195891495322;82KU00W1PB;Lenovo;Lenovo IdeaPad 3 15ALC6 Ryzen 5 5500U 15.6  FHD IPS 300nits Anti-glare 8GB Soldered DDR4-3200 512GB SSD M.2 2280 PCIe 3.0x4 NVMe Integrated AMD Radeon Graphics NoOs 82KU00W1PB Arctic Grey;137;361.18
196801823723;82K101EYPB;Lenovo;Lenovo IdeaPad Gaming 3 15IHU6 i5-11320H Notebook 39.6 cm (15.6 ) Full HD Intel® Core™ i5 16 GB DDR4-SDRAM 512 GB SSD NVIDIA GeForce RTX 3050 Wi-Fi 6 (802.11ax) Windows 11 Home Black;137;711.18
4710886986591;NX.HVTEP.00Y;Acer;Acer Aspire 3 A315-23-R7Z7 3500U Notebook 39.6 cm (15.6 ) Full HD AMD Ryzen™ 5 8 GB 512 GB SSD Wi-Fi 5 (802.11ac) Windows 11 Home Black;131;345.33
196802443012;21E600DVPB;Lenovo;Lenovo ThinkPad E15 G4 i5-1235U 15 6”FHD AG 300nit IPS 8GB_3200MHz SSD256 IrisXe TB4 BT LAN ALU BLK FPR 57Wh W11Pro 3Y OnSite;119;707.11
195891494561;82H8019QPB;Lenovo;Lenovo IdeaPad 3 15ITL6 i5-1135G7 15.6  FHD IPS 300nits AG 8GB DDR4 3200 SSD512 Intel Iris Xe Graphics WLAN+BT NoOS Arctic Grey;115;397.35
196800490803;82RN0055PB;Lenovo;Lenovo IdeaPad 3 15ABA7 Ryzen 5 5625U 15.6  FHD IPS 300nits AG 8GB DDR4 3200 SSD512 AMD Radeon Graphics NoOS Arctic Grey;112;390.64
196801823730;82K101F0PB;Lenovo;Lenovo IdeaPad Gaming 3 15IHU6 i5-11320H 15.6  FHD IPS 250nits AG 120Hz 16GB DDR4 3200 SSD512 GeForce RTX 3050 4GB NoOS Shadow Black;105;706.71
5397184769270;3525-9270;Dell;DELL Inspiron 3525 5625U Notebook 39.6 cm (15.6 ) Full HD AMD Ryzen™ 5 8 GB DDR4-SDRAM 512 GB SSD Wi-Fi 5 (802.11ac) Windows 11 Home Black;98;483.13
5397184769386;3511-9386;Dell;Dell Inspiron 15 3511 i5-1135G7 15.6  FHD WVA AG 8GB DDR4 2666 SSD512 Intel Iris Xe Graphics 41Wh W11 Carbon Black;98;458.34
196118587653;82LN00M7PB;Lenovo;Lenovo IdeaPad 5 5500U Notebook 39.6 cm (15.6 ) Full HD AMD Ryzen™ 5 8 GB DDR4-SDRAM 512 GB SSD Wi-Fi 5 (802.11ac) Windows 11 Home Grey;94;503.45
5397184769300;3511-9300;Dell;DELL Inspiron 3511 Notebook 39.6 cm (15.6 ) Full HD Intel® Core™ i5 8 GB DDR4-SDRAM 256 GB SSD Wi-Fi 5 (802.11ac) Windows 11 Home Black;87;458.34
5397184769362;3511-9362;Dell;DELL Inspiron 3511 i5-1135G7 Notebook 39.6 cm (15.6 ) Full HD Intel® Core™ i5 8 GB DDR4-SDRAM 512 GB SSD Wi-Fi 5 (802.11ac) Windows 11 Home Black;84;498.98
197029326973;75L35EA;Hewlett-Packard;HP Pavilion 15-eg2222nw i5-1235U 15 6 FHD AG 250nit IPS 16GB_3200MHz SSD512 IrisXe ALU Win11 2Y Ceramic White;82;656.3
5901443263609;20U4S8G906_16_512;Lenovo;Lenovo ThinkPad L15 G1 i3-10110U 15 6”HD AG 220nit 8GB_3200MHz SSD512 UHD620 BLK TPM2 Cam 45Wh W10Pro;76;416.46
5901443264583;597A5EA_16;Hewlett-Packard;HP 15S-EQ2152NW RYZEN 3 5300U 15 6 FHD 250NITS IPS 16GB DDR4 3200 SSD256 41WH AMD RADEON GRAPHICS WIN11 SILVER;76;351.42
196118587554;82L700F2PB;Lenovo;Lenovo IdeaPad 5 Pro 14ACN6 5600U Notebook 35.6 cm (14 ) 2.2K AMD Ryzen™ 5 16 GB DDR4-SDRAM 1000 GB SSD NVIDIA GeForce MX450 Wi-Fi 6 (802.11ax) Windows 11 Home Grey;75;803.86
196118587530;82L700F0PB;Lenovo;Lenovo IdeaPad 5 Pro 14ACN6 5600U Notebook 35.6 cm (14 ) 2.2K AMD Ryzen™ 5 16 GB DDR4-SDRAM 512 GB SSD NVIDIA GeForce MX450 Wi-Fi 6 (802.11ax) Windows 11 Home Grey;74;742.88
196188244869;4S8V5EA;Hewlett-Packard;HP Pavilion 15-eh1318nw Ryzen 7 5700U 15 6 FHD AG 250nit IPS 16GB_3200MHz SSD512 Radeon RX Vega 8 ALU Win10 2Y Natural Silver;70;595.32
196786492501;6S6F2EA;Hewlett-Packard;HP 255 G9 Ryzen 3 5425U 15.6 FHD 250nits AG 8GB SSD256 Radeon Vega 6 Win11 Dark Ash Silver;69;335.16
195891335789;82KV006GPB;Lenovo;Lenovo IdeaPad 3 17ALC6 Ryzen 5 5500U 17.3  HD+ TN 250nits AG 8GB DDR4 3200 SSD512 AMD Radeon Graphics NoOS Arctic Grey;69;446.95
196118585710;82H801QSPB;Lenovo;Lenovo IdeaPad 3 15ITL6 i5-1135G7 15.6  FHD IPS 300nits Anti-glare 4GB Soldered DDR4-3200 + 4GB SO-DIMM DDR4-3200 512GB SSD M.2 2280 PCIe 3.0x4 NVMe Intel Iris Xe Graphics 82H801QSPB Windows 11 Home Arctic Grey;67;478.67
196803640021;82H8036WPB;Lenovo;Lenovo IdeaPad 3 i5-1135G7 Notebook 39.6 cm (15.6 ) Intel® Core™ i5 16 GB DDR4-SDRAM 512 GB SSD Wi-Fi 6 (802.11ax) Windows 11 Home Grey;66;528.25
196800490667;82RK006MPB;Lenovo;Lenovo IdeaPad 3 15IAU7 i3-1215U 15.6  FHD IPS 300nits AG 8GB DDR4 3200 SSD512 Intel UHD Graphics Win11 Arctic Grey;64;503.45
196800490094;82S900JMPB;Lenovo;Lenovo IdeaPad Gaming 3 15IAH7 i5-12450H Notebook 39.6 cm (15.6 ) Full HD Intel® Core™ i5 16 GB DDR4-SDRAM 512 GB SSD NVIDIA GeForce RTX 3050 Wi-Fi 6 (802.11ax) NoOS Grey;63;792.48
4711377108867;12UCX-494XPL;MSI;MSI Gaming Thin GF63 12UDX-495XPL i5-12450H Notebook 39.6 cm (15.6 ) Full HD Intel® Core™ i5 8 GB DDR4-SDRAM 512 GB SSD NVIDIA GeForce RTX 2050 Wi-Fi 6 (802.11ax) NoOS Black;63;599.39
196802446778;21ED0082PB;Lenovo;Lenovo ThinkPad E15 5625U Notebook 39.6 cm (15.6 ) Full HD AMD Ryzen™ 5 8 GB DDR4-SDRAM 512 GB SSD Wi-Fi 6 (802.11ax) Windows 11 Pro Black;63;690.85
196800490674;82RK006NPB;Lenovo;Lenovo IdeaPad 3 15IAU7 i5-1235U 15.6  FHD IPS 300nits AG 8GB DDR4 3200 SSD512 Intel Iris Xe Graphics Win11 Arctic Grey;63;498.98
195891494509;82H8019KPB;Lenovo;Lenovo IdeaPad 3 15ITL6 i3-1115G4 15.6  FHD IPS 300nits AG 8GB DDR4 3200 SSD512 Intel UHD Graphics WLAN+BT NoOS Arctic Grey;62;329.67
4711387102220;D500SD_CZ-512400011X;ASUS;ASUS ExpertCenter D500SD_CZ-512400011X i5-12400 SFF Intel® Core™ i5 16 GB DDR4-SDRAM 512 GB SSD Windows 11 Pro PC Black;57;501.83
197528459264;82H9010GPB;Lenovo;Lenovo IdeaPad 3 i3-1115G4 Notebook 43.9 cm (17.3 ) Full HD Intel® Core™ i3 8 GB DDR4-SDRAM 512 GB SSD Wi-Fi 6 (802.11ax) Windows 11 Home Grey;56;498.98
197529033012;82U10028PB;Lenovo;Lenovo V17 G3 i5-1235U 17 3 FHD 16GB SSD512 Intel Iris Xe Graphics W11Pro;55;782.32
196803742299;82K101JHPB;Lenovo;Lenovo IdeaPad Gaming 3 i5-11320H Notebook 39.6 cm (15.6 ) Full HD Intel® Core™ i5 8 GB DDR4-SDRAM 512 GB SSD NVIDIA® GeForce® GTX 1650 Wi-Fi 6 (802.11ax) NoOS Black;54;568.9
5901443263579;20U4S8G906_512;Lenovo;Lenovo ThinkPad L15 G1 i3-10110U 15 6”HD AG 220nit 8GB_3200MHz SSD512 UHD620 BLK TPM2 Cam 45Wh W10Pro;54;390.04
196800490124;82S900JQPB;Lenovo;Lenovo IdeaPad Gaming 3 i5-12450H Notebook 39.6 cm (15.6 ) Full HD Intel® Core™ i5 16 GB DDR4-SDRAM 512 GB SSD NVIDIA GeForce RTX 3050 Ti Wi-Fi 6 (802.11ax) Windows 11 Home Grey;50;995.74
196800490858;82RN0054PB;Lenovo;Lenovo IdeaPad 3 15ABA7 Ryzen 3 5425U 15.6  FHD IPS 300nits AG 8GB DDR4 3200 SSD512 AMD Radeon Graphics Win11 Arctic Grey;50;372.56
195891333631;82H900DAPB;Lenovo;Lenovo IdeaPad 3 Notebook 43.9 cm (17.3 ) HD+ Intel® Core™ i5 8 GB DDR4-SDRAM 512 GB SSD Wi-Fi 6 (802.11ax) NoOS Grey;50;505.69
196118587349;82KU018FPB;Lenovo;Lenovo IdeaPad 3 5500U Notebook 39.6 cm (15.6 ) Full HD AMD Ryzen™ 5 8 GB DDR4-SDRAM 512 GB SSD Wi-Fi 6 (802.11ax) Windows 11 Home Grey;48;397.35
194252056370;MGN63ZE/A;Apple;Apple MacBook Air Notebook 33.8 cm (13.3 ) 2560 x 1600 pixels Apple M 8 GB 256 GB SSD Wi-Fi 6 (802.11ax) macOS Big Sur Grey;46;888
196802558785;82KD00G0PB;Lenovo;Lenovo V V15 5500U Notebook 39.6 cm (15.6 ) Full HD AMD Ryzen™ 5 8 GB DDR4-SDRAM 512 GB SSD Wi-Fi 5 (802.11ac) Windows 11 Home Black;46;416.46
196800481016;82SF005XPB;Lenovo;Lenovo IdeaPad 5 i5-1240P Notebook 39.6 cm (15.6 ) Full HD Intel® Core™ i5 16 GB DDR4-SDRAM 512 GB SSD Wi-Fi 6 (802.11ax) Grey;45;629.88
196379196960;20VX00GTUS;Lenovo;Lenovo ThinkPad P14s i5-1135G7 Mobile workstation 35.6 cm (14 ) Full HD Intel® Core™ i5 16 GB DDR4-SDRAM 512 GB SSD NVIDIA Quadro T500 Wi-Fi 6 (802.11ax) Windows 11 Pro Black New Repack/Repacked;45;757.93
196786059506;6F1R1EA;Hewlett-Packard;HP ProBook 450 G9 i5-1235U 15 6 FHD 16GB SSD512 Intel Iris Xe Graphics G7 W11Pro 3Y;45;741.66
196800490216;82SA007LPB;Lenovo;Lenovo IdeaPad Gaming 3 16IAH7 i5-12450H Notebook 40.6 cm (16 ) WQXGA Intel® Core™ i5 16 GB DDR4-SDRAM 512 GB SSD NVIDIA GeForce RTX 3050 Wi-Fi 6 (802.11ax) NoOS Grey;44;889.64
195891335383;82K200NDPB;Lenovo;Lenovo IdeaPad Gaming 3 15ACH6 Ryzen 5 5600H 15.6  FHD IPS 250nits AG 16GB DDR4-3200 512GB SSD M.2 2280 PCIe 3.0x4 NVMe GeForce RTX 3050 4GB GDDR6 NoOs Shadow Black;44;749.59
196802439428;82U1001WPB;Lenovo;Lenovo V V17 i3-1215U Notebook 43.9 cm (17.3 ) Full HD Intel® Core™ i3 8 GB DDR4-SDRAM 256 GB SSD Wi-Fi 6 (802.11ax) Windows 11 Pro Grey;44;619.72
196800813923;21DJ00D2PB;Lenovo;Lenovo ThinkBook 15 i5-1235U Notebook 39.6 cm (15.6 ) Full HD Intel® Core™ i5 8 GB DDR4-SDRAM 256 GB SSD Wi-Fi 6 (802.11ax) Windows 11 Pro Grey;43;646.14
196802439398;82TS008RPB;Lenovo;Lenovo V V14 i5-1235U Notebook 35.6 cm (14 ) Full HD Intel® Core™ i5 8 GB DDR4-SDRAM 256 GB SSD Wi-Fi 5 (802.11ac) Windows 11 Pro Black;41;595.32
196786940965;714V3EA;Hewlett-Packard;HP 15s-fq5234nw i3-1215U Notebook 39.6 cm (15.6 ) Full HD Intel® Core™ i3 8 GB DDR4-SDRAM 256 GB SSD Wi-Fi 5 (802.11ac) Windows 11 Home Black;41;345.33
5901443264293;59S02EA_16;Hewlett-Packard;HP ProBook 450 G8 i5-1135G7 Notebook 39.6 cm (15.6 ) Full HD Intel® Core™ i5 16 GB DDR4-SDRAM 512 GB SSD Wi-Fi 6 (802.11ax) Windows 11 Pro Silver;41;701.02
196800481061;82SG004PPB;Lenovo;Lenovo IdeaPad 5 5625U Notebook 39.6 cm (15.6 ) Full HD AMD Ryzen™ 5 16 GB DDR4-SDRAM 512 GB SSD Wi-Fi 6 (802.11ax) Grey;40;647.96
197192145203;724L0EA;Hewlett-Packard;HP 470 17 inch G9 Notebook PC 512 GB SSD;39;934.75
